config_hash,task_pool_id,wireless_index,wireless_seed,resource_scenario,workload_capacity_fraction,memory_available_gb_config,algorithm_seed,algorithm,strategy_bits
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,20281020,highly_constrained,0.3,2.0,20262732,legacy_count_br,0000001000001000000000000000000000000010000000000000100000001000000000001010000000000001000001000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,20281020,highly_constrained,0.3,2.0,20262732,random_feasible,0000101000000100000000000000000000000000100000000000100000000000000100010000000000000000000001010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,20281020,highly_constrained,0.3,2.0,20262732,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,20281020,highly_constrained,0.3,2.0,20262732,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,20281020,highly_constrained,0.3,2.0,20262732,qdp_oracle,0000000000000000000000000000000000000000100001010000000000000000001000001110000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,abundant,1.0,13.0,20262733,wa_mcbr,1000100000000100001000100100000000000000000001000000100000001000001001001110010000000001000001000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,abundant,1.0,13.0,20262733,wa_mcbr_swap,1000100000000100001000100100000000000000000001000000100000001000001001001110010000000001000001000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,abundant,1.0,13.0,20262733,capacity_greedy,1000100000000100001000100100000000000000000001000000000000001000101001001110000000000000000001000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,abundant,1.0,13.0,20262733,lagrangian_relaxation,0000001000000000000000000100000000000000000001010000000000001000101000001110000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,abundant,1.0,13.0,20262733,legacy_count_br,1100101000010100001100110110000000000000100001000000100010101000001001001110010000000001000001000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,abundant,1.0,13.0,20262733,random_feasible,0100000011000000110110000110110111011010001000101010010110000101001010111010110011100001000010011100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,abundant,1.0,13.0,20262733,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,abundant,1.0,13.0,20262733,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,abundant,1.0,13.0,20262733,qdp_oracle,1000100000000100001000100100000000000000000001000000000000001000001001001110010000000001000001000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,moderate,0.6,5.0,20262733,wa_mcbr,1000100000000100001000100100000000000000000001000000000000001000001000001110010000000000000001000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,moderate,0.6,5.0,20262733,wa_mcbr_swap,1000100000000100001000100100000000000000000001000000000000001000001001001110000000000000000001000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,moderate,0.6,5.0,20262733,capacity_greedy,1000000000000100001000100100000000000000000001000000000000001000101000001110000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,moderate,0.6,5.0,20262733,lagrangian_relaxation,1100101000010100001000110010000000000000100000000000100000101000001001001110010000000001000001000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,moderate,0.6,5.0,20262733,legacy_count_br,1000101000000100001100010110000000000000000001000000000000101000001101001010010000000001000001000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,moderate,0.6,5.0,20262733,random_feasible,0100000010000000000100000110010000010010001000000000000010000000001010011010010000100001000000000100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,moderate,0.6,5.0,20262733,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,moderate,0.6,5.0,20262733,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,moderate,0.6,5.0,20262733,qdp_oracle,1000100000000100001000100100000000000000000001000000000000001000001001001110000000000000000001000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,highly_constrained,0.3,2.0,20262733,wa_mcbr,1000100000000100000000000100000000000000000000000000000000001000000000001010000000000000000001000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,highly_constrained,0.3,2.0,20262733,wa_mcbr_swap,0000000000000000001000000000000000000000000001000000000000001000101000001110000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,highly_constrained,0.3,2.0,20262733,capacity_greedy,0000000000000000000000000100000000000000000001000000000000000000101000001110000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,highly_constrained,0.3,2.0,20262733,lagrangian_relaxation,0000000000000000000000000100000000000000000001000000000000000000101000001110000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,highly_constrained,0.3,2.0,20262733,legacy_count_br,1000100000000100000000000100000000000000000000000000000000001000000000001010000000000000000001000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,highly_constrained,0.3,2.0,20262733,random_feasible,0100000000000000000000000100000000000010000000000000000000000000001000001010010000000001000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,highly_constrained,0.3,2.0,20262733,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,highly_constrained,0.3,2.0,20262733,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,highly_constrained,0.3,2.0,20262733,qdp_oracle,0000000000000000001000000000000000000000000001000000000000000000101000001110000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,abundant,1.0,13.0,20262734,wa_mcbr,1100100000000101000100100000000000000000001000000000000000001000101100001110010000000001000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,abundant,1.0,13.0,20262734,wa_mcbr_swap,1100100000000101000100100000000000000000001000000000000000001000101100001110010000000001000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,abundant,1.0,13.0,20262734,capacity_greedy,1000100000000100000000100000000000000000001000010000000000001000101100001110010000000001000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,abundant,1.0,13.0,20262734,lagrangian_relaxation,1000100000000000000000000000000000000010000000010000000000001000101000001110000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,abundant,1.0,13.0,20262734,legacy_count_br,1100100000010101000100101000100000000000001010000000000010111010001111001111010000000001000000010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,abundant,1.0,13.0,20262734,random_feasible,1100101000001001010011010111101011110010000000101011011001111011100100010001100011010110100111001100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,abundant,1.0,13.0,20262734,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,abundant,1.0,13.0,20262734,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,abundant,1.0,13.0,20262734,qdp_oracle,1100100000000101000100100000000000000000001000000000000000001000101100001110010000000001000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,moderate,0.6,5.0,20262734,wa_mcbr,1000100000000101000000100000000000000000001000000000000000001000101100001110000000000001000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,moderate,0.6,5.0,20262734,wa_mcbr_swap,1000100000000100000000100000000000000000001000000000000000001000101100001110010000000001000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,moderate,0.6,5.0,20262734,capacity_greedy,1000100000000100000000100000000000000000001000010000000000001000101000001110000000000001000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,moderate,0.6,5.0,20262734,lagrangian_relaxation,1100100000000101000100100000100000000000001010000000000000001000001101001111010000000001000000010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,moderate,0.6,5.0,20262734,legacy_count_br,0100100000010101001100101000100000000000001010000000000000011000000101001110000000000000000001010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,moderate,0.6,5.0,20262734,random_feasible,1100100000001001000001010010100001000010000000000000000000111010100100000001000010000000000001000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,moderate,0.6,5.0,20262734,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,moderate,0.6,5.0,20262734,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,moderate,0.6,5.0,20262734,qdp_oracle,1000100000000100000000100000000000000000001000000000000000001000101100001110010000000001000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,highly_constrained,0.3,2.0,20262734,wa_mcbr,0100100000000001001100100000000000000000000000000000000000000000000000000110000000000000000001000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,highly_constrained,0.3,2.0,20262734,wa_mcbr_swap,1000100000000000000000000000000000000000100000000000000000001000001000001110000000000001000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,highly_constrained,0.3,2.0,20262734,capacity_greedy,1000100000000000000000000000000000000000000000000000000000001000101000001110000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,highly_constrained,0.3,2.0,20262734,lagrangian_relaxation,1000100000000000000000000000000000000000000000000000000000001000101000001110000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,highly_constrained,0.3,2.0,20262734,legacy_count_br,0100100000000001001100100000000000000000000000000000000000000000000000000110000000000000000001000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,highly_constrained,0.3,2.0,20262734,random_feasible,1100100000000001000000000000000000000000000000000000000000001000100100000000000000000000000001000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,highly_constrained,0.3,2.0,20262734,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,highly_constrained,0.3,2.0,20262734,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,highly_constrained,0.3,2.0,20262734,qdp_oracle,1000000000000000000000000000000000000000000000000000000000001000101000001110000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,abundant,1.0,13.0,20262735,wa_mcbr,1000101010000100000000100000000000000000100001000000000000011000100100000110000000000001000000000100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,abundant,1.0,13.0,20262735,wa_mcbr_swap,1000101010000100000000100000000000000000100001000000000000011000100100000110000000000001000000000100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,abundant,1.0,13.0,20262735,capacity_greedy,1000100000000100000000100100000000000000000001000000000000011000100100000110000000000001000000000100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,abundant,1.0,13.0,20262735,lagrangian_relaxation,1000101000000000000000000100000000000010000001100000000000001000101000000110000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,abundant,1.0,13.0,20262735,legacy_count_br,1000101010011100001101110000100000000010100001000000000000011000000110000111000000000011000000010100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,abundant,1.0,13.0,20262735,random_feasible,0000100001001100110000010000100111100111001110111001011101010100111000101101010010000100001111101111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,abundant,1.0,13.0,20262735,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,abundant,1.0,13.0,20262735,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,abundant,1.0,13.0,20262735,qdp_oracle,1000101010000100000000100000000000000000100001000000000000011000100100000110000000000001000000000100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,moderate,0.6,5.0,20262735,wa_mcbr,1000101000000100000000000000000000000000000001000000000000011000100100000110000000000001000000000100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,moderate,0.6,5.0,20262735,wa_mcbr_swap,1000101000000100000000000000000000000000000001000000000000011000100100000110000000000001000000000100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,moderate,0.6,5.0,20262735,capacity_greedy,1000100000000100000000000100000000000000000001000000000000001000100100000110000000000001000000000100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,moderate,0.6,5.0,20262735,lagrangian_relaxation,1000101010010100001100100000000000000000100001000000000000011000000100000111000000000001000000010100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,moderate,0.6,5.0,20262735,legacy_count_br,1000100000011100001101110000000000000010100000000000000000001000000110000111000000000001000000010100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,moderate,0.6,5.0,20262735,random_feasible,0000100000001100000000010000100001000010001010000000000000010000111000001101010010000100000000000100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,moderate,0.6,5.0,20262735,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,moderate,0.6,5.0,20262735,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,moderate,0.6,5.0,20262735,qdp_oracle,1000101000000100000000000000000000000000000001000000000000011000100100000110000000000001000000000100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,highly_constrained,0.3,2.0,20262735,wa_mcbr,1000100000010100001000000000000000000000100000000000000000001000000000000100000000000001000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,highly_constrained,0.3,2.0,20262735,wa_mcbr_swap,1000101000000100000000000000000000000000100000000000000000001000000100000110000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,highly_constrained,0.3,2.0,20262735,capacity_greedy,1000000000000000000000000100000000000000000001000000000000001000100000000110000000000000000000000000
